Row.names	WT1	WT2	WT4	SH1	SH2	SH3	SH4	SH5
Olfr943	0	0	0	0	0	0	0	0
Olfr944	0	0	0	0	0	0	0	0
Olfr945	0	0	1	0	0	0	0	0
Olfr947-ps1	0	0	0	0	0	0	0	0
Olfr948	0	0	0	0	0	0	0	0
Olfr949-ps1	0	0	0	0	0	0	0	0
Olfr95	0	0	2	0	0	0	0	0
Olfr951	0	0	0	0	0	0	0	0
Olfr952	0	0	0	0	0	0	0	0
Olfr954	0	0	0	0	0	0	0	0
Olfr955	0	0	0	0	0	0	0	0
Olfr957	0	0	0	0	0	0	0	0
Olfr958	0	0	0	0	0	0	0	0
Olfr959	0	0	0	0	0	0	0	0
Olfr96	0	0	0	0	0	0	0	0
Olfr960	0	0	0	0	0	0	0	0
Olfr961	0	0	0	0	0	0	0	0
Olfr963	0	0	0	0	0	0	0	0
Olfr964-ps1	0	0	0	0	0	0	0	0
Olfr965	0	0	0	0	0	0	0	0
Olfr967	0	0	0	0	0	0	0	0
Olfr968	0	0	0	0	0	0	0	0
Olfr969	0	0	0	0	0	0	0	0
Olfr97	0	0	0	0	0	0	0	0
Olfr970	0	0	0	0	0	0	0	0
Olfr971	0	0	0	0	0	1	0	0
Olfr972	0	0	0	0	0	0	0	0
Olfr974	0	0	0	0	0	0	0	0
Olfr975	0	0	0	0	0	0	0	0
Olfr976	0	0	0	0	0	0	0	0
Olfr977	0	0	0	0	0	0	0	0
Olfr978	0	0	0	0	0	0	0	0
Olfr979	0	0	0	0	0	0	0	0
Olfr98	0	0	0	0	0	0	0	0
Olfr980	0	0	0	0	0	0	0	0
Olfr981	0	0	0	0	0	0	0	0
Olfr982	0	0	5	0	0	3	0	0
Olfr983	0	0	0	0	0	0	0	0
Olfr984	0	0	0	0	0	0	0	0
Olfr985	0	0	0	0	0	0	0	0
Olfr986	0	0	0	0	0	0	0	0
Olfr987	0	0	0	0	0	0	0	0
Olfr988	0	0	0	0	0	1	0	0
Olfr99	15	14	22	24	24	15	13	4
Olfr992	0	0	0	0	0	0	0	0
Olfr993	0	0	0	0	0	0	0	0
Olfr994	0	0	0	0	0	0	0	0
Olfr995	0	0	5	0	0	0	0	0
Olfr996	0	0	0	0	0	0	0	0
Olfr998	0	0	0	0	0	0	0	0
Olig1	0	0	0	0	0	0	0	0
Olig2	0	0	0	0	0	0	0	0
Olig3	1	0	0	0	0	0	0	0
Olr1	6	8	3	5	4	5	3	2
Oma1	184	208	168	156	161	169	149	129
Omd	158	124	99	364	395	303	132	239
Omg	4	11	10	6	15	6	4	8
Omp	27	27	90	29	42	13	15	32
Omt2a	0	0	0	0	0	0	0	0
Omt2b	0	0	0	0	0	0	0	0
Onecut1	0	0	0	0	0	0	0	0
Onecut2	3	3	10	3	2	0	1	1
Onecut3	0	0	0	0	0	0	1	0
Ooep	0	0	0	0	0	1	0	0
Oog1	0	0	0	0	0	0	0	0
Oog2	0	0	0	0	0	0	0	0
Oog3	0	0	0	0	0	0	0	0
Oog4	0	0	2	1	0	0	0	0
Oosp1	2	0	2	3	0	0	0	0
Oosp2	0	0	0	0	0	0	0	0
Oosp3	0	0	1	0	0	0	0	0
Opa1	1355	1395	737	1527	1461	1440	1288	1346
Opa3	1019	1162	1156	1050	1161	954	1025	917
Opalin	0	0	0	0	0	0	0	0
Opcml	0	2	1	0	0	0	0	0
Ophn1	200	159	73	121	95	128	142	154
Oplah	14	8	19	35	13	16	18	17
Opn1mw	0	0	0	0	0	0	0	0
Opn1sw	0	0	3	3	0	3	2	3
Opn3	14	31	18	24	19	16	13	14
Opn4	0	0	0	0	0	0	0	0
Opn5	0	0	0	0	0	0	1	1
Oprd1	1	1	1	0	2	1	2	0
Oprk1	1	0	2	1	0	0	0	0
Oprl1	1	0	3	3	0	2	0	0
Oprm1	0	0	0	0	0	3	0	0
Optc	2	0	0	0	0	0	0	0
Optn	35	41	25	44	29	29	15	20
OR5BS1P	0	0	0	0	0	0	0	0
Orai1	279	266	425	195	263	208	224	162
Orai2	461	496	295	390	444	471	468	409
Orai3	366	304	382	228	270	239	295	216
Orc1	119	132	105	145	123	112	111	125
Orc2	957	1240	604	1331	1042	1051	923	1166
Orc3	1003	1143	497	1343	1058	1061	930	1053
Orc4	1272	1438	800	1923	1588	1707	1318	1513
Orc5	441	594	374	475	422	392	406	492
Orc6	1054	1336	996	1387	1182	985	841	1284
Orm1	0	0	3	0	0	0	5	0
Orm2	2	2	1	0	3	3	1	0
Orm3	1	3	0	2	0	3	2	3
Ormdl1	375	501	341	403	311	381	313	401
Ormdl2	222	301	182	382	274	242	204	268
Ormdl3	490	477	504	310	299	327	333	291
Os9	1926	1832	2184	1398	1610	1550	1769	1085
Osbp	1125	1125	787	845	1005	856	966	824
Osbp2	0	0	4	2	2	0	0	0
Osbpl10	3	1	0	3	5	1	6	3
Osbpl11	600	646	259	496	498	520	567	572
Osbpl1a	539	492	365	525	519	560	429	476
Osbpl2	964	875	751	1239	1015	1063	1009	730
Osbpl3	988	848	615	1199	1585	1184	1152	969
Osbpl5	529	543	461	406	452	432	508	318
Osbpl6	547	340	304	732	1031	962	1247	795
Osbpl7	199	177	236	135	133	145	150	92
Osbpl8	1199	1361	603	1444	1371	1619	1098	1175
Osbpl9	1697	2085	1064	2091	1785	1698	1423	1625
Oscar	4	5	8	1	0	4	5	3
Oscp1	87	91	115	59	76	67	53	44
Oser1	570	539	448	769	635	645	548	528
Osgep	399	425	368	355	367	325	277	289
Osgepl1	106	91	82	145	110	123	77	93
Osgin1	63	63	81	72	64	60	54	29
Osgin2	250	346	189	424	324	387	315	306
Osm	82	52	97	48	40	91	40	31
Osmr	395	297	197	288	276	505	226	301
Osr1	1587	1601	2357	1533	1635	1749	1501	1009
Osr2	43	57	37	22	24	22	46	30
Ost4	58	105	113	98	83	48	70	108
Ostc	2585	3291	2776	3136	2623	2023	2207	2695
Ostf1	1702	2092	1977	1854	1687	1752	1490	1443
Ostm1	689	781	494	691	654	617	507	562
Ostn	2	3	0	8	10	8	6	3
Otc	0	0	0	0	0	0	0	0
Otoa	0	0	0	2	1	3	0	1
Otof	1	1	3	0	2	2	0	3
Otog	0	0	0	0	0	0	0	0
Otogl	0	1	1	126	126	67	185	149
Otol1	0	0	0	0	0	0	0	0
Otop1	6	10	2	14	27	9	4	6
Otop2	0	0	0	0	0	0	0	0
Otop3	0	0	0	0	0	0	0	0
Otor	0	1	0	1	1	0	0	0
Otos	6	4	6	5	4	4	1	4
Otp	0	0	1	0	0	0	0	0
Ott	2	2	0	1	0	7	1	5
Otub1	1476	2035	2560	2113	1794	1734	1542	1460
Otub2	113	109	114	159	163	135	114	133
Otud1	832	719	736	1474	1195	956	1156	1534
Otud3	123	128	140	112	103	122	98	81
Otud4	2365	2196	1001	2515	2820	2762	2307	2361
Otud5	837	976	995	918	807	862	817	708
Otud6a	1	1	0	0	0	0	1	0
Otud6b	1331	1532	636	1645	1339	1080	1164	1357
Otud7a	5	4	5	7	7	6	6	5
Otud7b	1942	2009	1201	1781	1962	2075	1994	1720
Otulin	569	794	930	685	510	418	456	532
Otulinl	444	530	210	276	280	329	298	293
Otx1	14	18	9	12	17	8	12	18
Otx2	0	0	3	0	1	0	0	0
Ovca2	160	162	235	104	90	98	105	88
Ovch2	0	0	0	0	0	0	0	0
Ovgp1	33	29	25	55	29	26	24	22
Ovol1	0	0	1	0	1	0	0	0
Ovol2	0	0	2	0	3	0	0	0
Ovol3	0	0	1	0	8	0	0	0
Oxa1l	1138	1225	1642	918	933	806	738	626
Oxct1	2872	3740	2189	3102	3637	5156	3189	4049
Oxct2a	0	0	0	0	0	0	0	0
Oxct2b	0	0	0	0	0	0	0	0
Oxgr1	0	0	5	0	0	0	0	0
Oxld1	49	48	84	41	37	56	33	34
Oxnad1	470	520	411	601	522	476	501	527
Oxr1	1557	1578	781	1674	1821	1702	1519	2041
Oxsm	193	172	89	134	135	133	166	137
Oxsr1	1580	1725	1365	1799	1967	1725	1611	1399
Oxt	2	1	1	0	0	0	1	0
Oxtr	2	0	0	4	3	1	4	2
P2rx1	10	9	11	25	15	24	12	31
P2rx2	9	1	4	0	4	2	1	0
P2rx3	7	3	7	13	11	12	8	10
P2rx4	831	988	688	644	741	728	564	533
P2rx5	9	4	4	5	12	13	4	6
P2rx6	0	0	0	0	0	1	2	0
P2rx7	639	611	242	457	484	449	380	432
P2ry1	5	5	1	1	7	1	7	4
P2ry10	179	119	87	120	116	129	89	67
P2ry10b	94	113	41	75	73	83	46	45
P2ry12	337	320	79	226	202	189	181	250
P2ry13	331	322	79	159	208	237	190	207
P2ry14	186	167	106	86	163	120	74	99
P2ry2	172	148	205	152	219	183	252	132
P2ry4	0	0	0	0	1	0	0	0
P2ry6	705	796	432	482	508	478	426	498
P3h1	382	341	369	311	354	269	367	276
P3h2	5	2	1	4	3	3	1	5
P3h3	1678	1473	1890	1208	1309	1034	1349	1134
P3h4	834	850	1178	652	657	578	615	611
P3r3urf	0	0	0	0	0	0	0	0
P4ha1	2863	2809	3661	2400	3110	3961	3267	2209
P4ha2	360	533	1781	230	554	729	299	167
P4ha3	21	40	30	23	14	20	10	20
P4hb	13316	14384	18389	8696	9993	10010	8819	7365
P4htm	8	0	1	3	3	1	1	4
Pa2g4	4043	4904	4632	4421	4302	3485	4247	3923
Pabpc1	43135	54077	42531	38746	38317	31355	38883	33955
Pabpc1l	6	9	5	15	6	10	1	2
Pabpc2	0	0	0	0	0	0	0	0
Pabpc4	3959	4560	6130	4889	4603	3856	4763	3143
Pabpc4l	1	2	1	0	0	0	7	3
Pabpc5	0	0	0	0	0	0	0	0
Pabpc6	0	0	0	0	0	0	0	0
Pabpn1	185	161	217	230	207	176	201	178
Pabpn1l	0	1	0	0	0	0	0	0
Pacc1	262	283	213	173	203	272	258	199
Pacrg	0	0	0	2	0	0	3	0
Pacs1	833	928	1059	714	816	779	896	653
Pacs2	779	802	583	713	743	818	693	574
Pacsin1	10	13	9	0	4	1	3	3
Pacsin2	2191	2486	1620	2122	2067	1708	2133	1991
Pacsin3	316	255	312	270	393	330	254	234
Padi1	1	10	12	2	2	5	3	1
Padi2	308	363	389	313	337	327	294	263
Padi3	3	3	5	0	0	1	1	1
Padi4	10	12	17	0	7	1	3	4
Padi6	0	0	0	0	0	0	0	0
Paf1	915	856	1065	915	848	787	928	786
Pafah1b1	4176	4537	2584	3774	3604	4115	3435	3418
Pafah1b2	2641	2839	1922	3095	2745	2767	2295	2503
Pafah1b3	880	1090	1964	784	796	878	698	651
Pafah2	172	133	123	180	185	166	199	147
Pag1	128	155	54	125	162	157	129	125
Pagr1a	0	0	0	0	0	0	0	0
Pagr1b	0	0	0	0	0	0	0	0
Pah	0	0	0	0	0	0	0	0
Paics	6835	8872	5566	8547	6905	6338	6067	7184
Paip1	1552	1669	1026	1682	1722	1752	1523	1558
Paip2	2366	2776	2455	3064	2638	2885	2469	2556
Paip2b	1611	1614	966	1476	1342	1255	1224	1353
Pak1	457	609	479	266	405	412	276	324
Pak1ip1	1832	2299	1726	2546	1968	1941	1701	2050
Pak2	2380	2623	1479	2271	2315	2382	2384	2140
Pak3	114	120	92	117	127	102	107	102
Pak4	338	407	463	279	325	297	360	266
Pak5	0	0	3	0	1	0	0	0
Pak6	80	54	82	48	48	74	95	63
Pakap	2	0	19	5	1	3	3	3
Palb2	161	184	92	161	157	125	132	155
Pald1	323	331	229	331	327	316	351	330
Palld	394	633	402	261	377	207	291	276
Palm	590	707	1088	572	607	593	557	405
Palm3	94	111	85	183	163	46	223	206
Palmd	31	27	13	29	24	36	20	35
Pals1	690	761	306	800	746	926	655	575
Pals2	1859	2149	1691	2768	2427	2177	2506	2491
Pam	3064	3519	1564	3907	3936	4284	3492	3451
Pam16	152	173	184	158	124	139	116	109
Pam16l	3	1	5	2	2	3	2	4
Pamr1	3	20	4	2	2	1	5	2
Pan2	632	615	464	705	596	688	626	515
Pan3	1489	1380	741	1479	1504	1696	1373	1351
Pank1	117	83	76	110	119	132	128	115
Pank2	744	910	645	786	790	764	672	693
Pank3	2372	2143	860	1658	2205	2418	1882	2038
Pank4	424	425	374	513	418	453	419	357
Panx1	80	93	81	55	55	45	41	72
Panx2	2	1	3	0	1	1	3	1
Panx3	0	0	0	0	0	0	0	0
Paox	214	173	105	111	127	119	166	170
Papln	0	0	3	0	3	2	4	2
Papola	3271	3522	1736	3731	3397	3565	3421	3413
Papolb	13	10	5	14	17	14	15	5
Papolg	338	344	147	304	298	379	257	283
Pappa	3	3	1	3	2	3	1	5
Pappa2	4	5	6	0	0	1	1	0
Papss1	2930	3450	2203	2354	2892	2648	2605	2558
Papss2	69	97	86	75	57	45	49	40
Paqr3	36	34	11	55	43	61	40	22
Paqr4	216	212	313	214	202	168	197	183
Paqr5	3	4	3	2	3	6	1	4
Paqr6	1	0	0	0	2	0	0	1
Paqr7	317	386	352	315	315	278	246	189
Paqr8	9	12	9	10	7	14	10	9
Paqr9	1	0	3	0	1	0	0	0
Pard3	957	906	512	928	998	1025	1022	800
Pard3b	13	14	5	6	2	3	7	10
Pard6a	127	142	171	173	138	120	102	113
Pard6b	89	105	76	77	87	90	136	73
Pard6g	10	9	5	9	8	7	5	4
Parg	478	527	318	625	601	593	495	527
Park7	3240	3804	6226	3476	3072	3062	3136	2703
Parl	808	944	859	822	686	666	560	675
Parm1	3	10	11	3	3	11	4	5
Parn	647	690	576	749	655	639	534	543
Parp1	1759	2188	1570	1089	1309	1010	1466	1186
Parp10	728	774	1157	531	565	577	501	432
Parp11	846	861	763	587	827	772	512	493
Parp12	1748	2052	2017	838	1171	1256	781	786
Parp14	1441	1415	1369	601	1080	1070	570	576
Parp16	196	209	293	197	226	210	160	144
Parp2	587	541	391	659	568	469	489	518
Parp3	491	494	382	441	551	451	396	335
Parp4	668	629	555	485	609	604	532	419
Parp6	442	435	375	539	526	618	484	360
Parp8	545	492	330	456	461	580	390	429
Parp9	1429	1594	1496	984	1281	1271	671	705
Parpbp	365	375	197	360	366	305	268	304
Pars2	89	97	102	90	68	73	85	67
Parva	3582	3813	3728	3190	3560	2992	3320	2792
Parvb	1488	1678	1507	1212	1376	1229	1684	1440
Parvg	94	137	125	99	88	114	46	55
Pask	471	421	227	425	437	610	285	356
Pate1	1	0	0	0	0	0	0	0
Pate10	0	0	0	0	0	0	0	0
Pate11	0	0	0	0	0	0	0	0
Pate12	0	0	0	0	0	0	0	0
Pate13	0	0	0	0	0	0	0	0
Pate14	0	0	0	0	0	0	0	0
Pate2	3	3	0	5	8	6	1	2
Pate3	0	0	0	1	1	0	3	0
Pate4	0	0	0	0	0	0	0	0
Pate5	0	0	0	0	0	0	0	0
Pate6	0	0	0	0	0	0	0	0
Pate7	0	0	0	0	0	0	0	0
Pate8	0	0	0	0	0	0	0	0
Pate9	0	0	0	0	0	0	0	0
Patj	9	7	14	11	4	10	3	4
Patl1	1043	1137	854	1080	1064	1345	1099	913
Patl2	2	0	0	0	0	1	0	1
Patz1	448	460	385	352	376	399	427	308
Pawr	166	206	90	139	139	196	184	196
Pax1	0	0	0	0	0	0	0	0
Pax2	54	63	74	70	47	59	71	50
Pax3	62	49	36	44	50	84	45	55
Pax4	0	0	0	0	0	0	0	0
Pax5	19	37	39	6	9	13	9	2
Pax6	370	327	178	392	383	320	336	350
Pax7	0	0	0	0	0	0	0	0
Pax8	0	0	1	2	0	0	0	0
Pax9	93	94	58	128	131	128	193	151
Paxbp1	757	627	214	1036	945	1115	767	843
Paxip1	532	621	457	612	612	498	721	558
Paxx	181	200	321	194	191	145	156	131
Pbdc1	930	1348	1091	1277	996	837	889	990
Pbk	1294	1671	1077	1636	1410	1088	1041	1440
Pbld1	0	0	0	0	0	0	0	0
Pbld2	2	1	1	2	0	5	2	0
Pbp2	34	21	39	29	39	15	21	26
Pbrm1	2079	2015	1169	2039	2126	2062	1868	1966
Pbsn	0	0	0	0	0	0	0	0
Pbx1	705	873	871	1015	1014	1364	699	768
Pbx2	955	886	990	778	811	907	1009	757
Pbx3	361	351	195	417	368	347	315	326
Pbx4	3	0	1	2	1	0	0	3
Pbxip1	342	314	276	202	251	213	179	144
Pcare	0	0	0	0	0	0	0	0
Pcbd1	1	3	3	0	0	1	1	0
Pcbd2	32	24	49	23	21	21	20	24
Pcbp1	4587	5140	5019	4092	4159	3939	4637	3881
Pcbp2	3752	4664	3513	3938	3843	4653	3935	3867
Pcbp3	16	9	9	18	14	10	19	8
Pcbp4	942	1092	1768	1088	1007	912	1055	852
Pcca	463	558	301	830	550	394	416	415
Pccb	384	348	250	295	268	219	235	199
Pcdh1	586	609	625	417	528	467	841	433
Pcdh10	5	2	3	10	7	15	0	7
Pcdh11x	0	0	1	0	0	1	0	0
Pcdh12	33	44	27	23	26	31	56	42
Pcdh15	1	2	13	3	8	0	5	2
Pcdh17	0	4	2	2	7	13	4	3
Pcdh18	861	815	364	407	866	823	848	531
Pcdh19	2663	2285	1465	1901	2286	1777	2048	1544
Pcdh20	0	0	0	0	0	0	1	1
Pcdh7	10	35	35	7	23	9	15	17
Pcdh8	0	0	0	0	0	0	0	0
Pcdh9	2	0	1	1	0	2	0	0
Pcdha1	0	0	0	0	0	0	0	0
Pcdha10	0	0	0	0	1	0	0	0
Pcdha11	0	0	0	0	0	0	0	0
Pcdha12	0	0	0	0	0	0	0	0
Pcdha2	1	0	0	0	0	1	0	0
Pcdha3	0	0	0	0	1	0	0	0
Pcdha4	0	0	0	0	0	0	0	0
Pcdha5	0	0	0	0	0	0	0	0
Pcdha6	0	0	0	0	0	0	0	0
Pcdha7	0	0	0	0	0	0	0	0
Pcdha8	2	0	0	0	0	3	0	1
Pcdha9	0	1	0	1	0	0	0	1
Pcdhac1	0	0	0	0	0	0	0	0
Pcdhac2	0	0	0	0	0	0	0	0
Pcdhb1	0	0	0	0	0	0	0	0
Pcdhb10	1	1	2	5	1	3	4	1
Pcdhb11	5	8	2	9	6	7	6	6
Pcdhb12	4	3	7	0	0	2	0	1
Pcdhb13	2	1	0	2	3	0	1	1
Pcdhb14	42	50	27	23	15	44	25	18
Pcdhb15	16	7	8	14	3	9	5	4
Pcdhb16	56	56	17	49	31	61	40	31
Pcdhb17	101	83	34	59	75	117	85	65
Pcdhb18	77	48	20	33	36	67	43	27
Pcdhb19	45	23	12	24	19	28	27	32
Pcdhb2	0	1	0	0	0	0	0	0
Pcdhb20	94	52	40	63	61	82	61	48
Pcdhb21	63	30	16	57	55	82	72	46
Pcdhb22	236	182	91	191	221	288	195	195
Pcdhb3	3	1	0	1	0	0	1	0
Pcdhb4	2	7	0	2	0	5	0	2
Pcdhb5	2	3	0	8	1	6	4	5
Pcdhb6	0	1	0	0	0	0	1	0
Pcdhb7	5	8	3	1	2	2	4	4
Pcdhb8	1	1	1	3	0	4	5	1
Pcdhb9	8	10	3	2	1	6	7	2
Pcdhga1	23	20	10	41	33	52	33	21
Pcdhga10	0	0	0	0	0	0	0	0
Pcdhga11	1	0	1	3	3	4	3	1
Pcdhga12	5	4	1	4	12	23	10	12
Pcdhga2	6	8	1	2	4	5	5	8
Pcdhga3	28	16	12	24	28	20	15	22
Pcdhga4	3	3	0	4	3	13	15	3
Pcdhga5	30	8	11	18	14	27	19	10
Pcdhga6	3	2	0	1	5	12	2	2
Pcdhga7	2	2	3	0	0	2	3	0
Pcdhga8	2	2	1	2	1	3	7	4
Pcdhga9	4	1	1	4	2	2	3	2
Pcdhgb1	54	27	13	36	52	72	52	35
Pcdhgb2	34	18	11	24	23	53	37	26
Pcdhgb4	10	4	0	5	7	3	8	3
Pcdhgb5	8	2	0	8	0	4	4	0
Pcdhgb6	5	2	2	5	6	4	4	9
Pcdhgb7	11	6	4	7	19	23	13	13
Pcdhgb8	26	28	13	42	82	78	40	56
Pcdhgc3	271	223	89	206	250	247	267	183
Pcdhgc4	17	11	29	16	17	20	12	13
Pcdhgc5	29	21	5	48	39	40	14	35
Pced1a	422	315	331	393	431	437	362	375
Pced1b	654	540	767	607	567	543	571	487
Pcf11	1035	1000	491	1258	1234	1420	1101	1197
Pcgf1	271	294	275	278	217	227	243	227
Pcgf2	625	628	687	466	505	549	510	406
Pcgf3	977	1066	657	950	1076	967	941	1046
Pcgf5	1314	1462	1127	1558	1680	1808	1315	1260
Pcgf6	802	770	501	1044	978	936	713	810
Pcid2	442	543	688	491	447	500	385	363
Pcif1	822	884	873	779	767	709	722	599
Pck1	2	0	2	1	0	0	15	0
Pck2	1760	1773	2201	1218	1345	1051	1240	928
Pclaf	1537	2228	1551	2466	1754	1594	1524	2239
Pclo	1	0	1	3	1	0	0	1
Pcm1	1837	1901	862	2158	2322	2590	1932	2019
Pcmt1	1058	1232	1034	1270	1081	1092	1019	967
Pcmtd1	989	1037	445	1202	1195	1565	974	1062
Pcmtd2	1078	942	407	986	1088	1470	1116	1099
Pcna	4202	5804	4670	7247	5263	4312	4494	5912
Pcnp	1662	1907	1138	2081	1966	1915	1822	1815
Pcnt	474	480	313	400	459	348	454	369
Pcnx	850	750	503	688	813	896	809	541
Pcnx2	5	2	8	1	4	6	3	2
Pcnx3	920	815	852	830	857	687	860	650
Pcnx4	364	406	298	502	450	395	429	393
Pcolce	5030	5657	11039	4285	4200	3931	4787	3700
Pcolce2	17	10	11	4	6	2	8	9
Pcp2	0	0	0	0	0	0	0	0
Pcp4	0	0	1	0	0	0	0	0
Pcp4l1	1	4	7	1	1	1	2	4
Pcsk1	1	2	1	2	3	1	0	2
Pcsk1n	0	0	0	0	0	0	0	0
Pcsk2	0	0	0	0	0	0	0	0
Pcsk4	120	92	122	88	97	92	113	85
Pcsk5	14	34	29	9	19	8	11	27
Pcsk6	9	19	6	9	10	7	20	23
Pcsk7	460	485	348	428	360	341	367	372
Pcsk9	0	5	2	2	4	3	3	3
Pctp	29	37	8	31	35	18	26	20
Pcx	73	68	120	41	65	70	99	56
Pcyox1	2118	1806	1235	1394	1661	1633	1721	1462
Pcyox1l	146	83	87	95	115	79	173	135
Pcyt1a	665	646	226	570	618	638	591	550
Pcyt1b	79	105	107	115	208	245	111	143
Pcyt2	1013	839	1375	570	894	880	761	812
Pdap1	2496	3480	3187	3148	2973	2613	2966	2585
Pdc	1	1	2	1	0	0	0	0
Pdcd1	148	177	234	123	152	183	70	88
Pdcd10	1529	2120	1185	1616	1291	1508	1010	1597
Pdcd11	1320	1267	987	1319	1131	1246	1258	1065
Pdcd1lg2	18	32	49	26	23	19	8	10
Pdcd2	0	0	0	0	0	0	0	0
Pdcd2l	293	362	380	385	321	337	290	287
Pdcd4	643	581	498	587	586	700	551	465
Pdcd5	835	1108	1466	1187	859	751	758	882
Pdcd6	2110	2501	2380	1952	1805	1663	1505	1770
Pdcd6ip	3177	3711	2227	2908	3269	2960	3138	2603
Pdcd7	297	308	273	317	278	267	278	247
Pdcl	995	998	499	1263	1112	1154	911	1130
Pdcl2	0	0	0	0	0	0	0	0
Pdcl3	1248	1788	1109	1425	1246	1372	1056	1225
Pde10a	6	11	8	6	5	2	6	1
Pde11a	1	0	4	0	1	0	0	4
Pde12	449	478	317	589	527	363	458	463
Pde1a	15	13	9	10	11	1	6	8
Pde1b	146	184	100	259	181	144	130	183
Pde1c	2	3	12	15	5	6	5	1
Pde2a	0	0	0	0	0	0	1	0
Pde3a	9	22	4	11	13	11	16	19
Pde3b	457	470	161	504	586	617	381	481
Pde4a	585	527	533	433	488	337	600	408
Pde4b	240	278	132	209	220	248	152	175
Pde4c	2	2	1	6	1	3	2	2
Pde4d	51	41	41	45	46	57	30	27
Pde4dip	1074	966	589	993	1164	1274	1104	921
Pde5a	79	39	31	82	40	21	32	93
Pde6a	1	1	1	2	0	1	1	0
Pde6b	1	4	1	1	6	1	1	4
Pde6c	0	0	0	0	0	0	0	0
Pde6d	622	727	838	640	616	700	577	577
Pde6g	6	9	15	6	8	7	4	4
Pde6h	37	37	42	33	22	12	27	36
Pde7a	362	353	183	327	355	360	448	397
Pde7b	79	75	24	23	55	68	38	36
Pde8a	157	222	88	147	161	161	110	137
Pde8b	26	21	11	31	23	19	17	21
Pde9a	4	6	2	3	1	2	1	1
Pdf	1	4	2	1	5	6	5	5
Pdgfa	369	582	913	409	421	457	521	412
Pdgfb	115	225	169	122	120	163	149	152
Pdgfc	135	136	64	123	88	60	128	108
Pdgfd	14	61	19	33	27	34	29	50
Pdgfra	694	739	319	537	719	1159	643	688
Pdgfrb	580	510	349	604	653	853	531	440
Pdgfrl	6	26	47	9	5	2	5	10
Pdha1	2082	2079	803	2577	2544	2666	2117	2370
Pdha2	0	0	0	0	0	0	0	0
Pdhb	1675	2057	1406	2362	2116	1910	1730	1953
Pdhx	384	431	245	453	438	352	357	436
Pdia2	0	0	0	0	0	2	0	2
Pdia3	9879	9800	9777	10948	9777	9618	10005	8622
Pdia4	3947	3592	4079	5133	4670	4300	4749	4135
Pdia5	123	160	189	136	133	67	140	110
Pdia6	5811	6789	6119	6828	5824	5502	6091	5659
Pdik1l	457	459	173	498	469	443	435	432
Pdilt	0	0	0	0	0	0	0	0
Pdk1	1037	1199	1154	973	1567	1617	947	991
Pdk2	60	59	48	27	40	47	23	27
Pdk3	831	1013	1250	747	743	689	652	696
Pdk4	2	4	4	3	0	0	5	2
Pdlim1	1051	1332	1562	1020	989	939	940	849
Pdlim2	923	1027	1119	657	666	578	605	523
Pdlim3	13	4	33	0	4	1	0	8
Pdlim4	57	90	80	55	29	43	42	39
Pdlim5	1760	1749	951	1964	2502	2257	1722	1748
Pdlim7	546	747	993	589	657	633	529	433
Pdp1	725	754	397	921	851	936	766	803
Pdp2	357	283	211	243	307	317	329	314
Pdpk1	1206	1204	459	1499	1488	1803	1391	1414
Pdpn	1910	1841	1506	1589	1436	1873	647	933
Pdpr	285	237	30	313	345	355	319	250
Pdrg1	979	1043	1091	1034	851	846	998	1030
Pds5a	2605	2992	1478	3372	3077	3204	3062	3333
Pds5b	2734	2943	1488	3443	3033	3855	2820	3227
Pdss1	408	404	238	495	371	350	329	483
Pdss2	124	126	130	118	125	107	125	93
Pdx1	24	41	37	30	27	23	29	36
Pdxdc1	1106	1174	576	1227	1200	1147	1026	949
Pdxk	427	422	192	384	450	471	429	425
Pdxp	21	14	37	8	20	13	20	16
Pdyn	0	0	0	0	0	0	0	0
Pdzd11	688	776	839	863	621	568	609	713
Pdzd2	31	36	14	17	13	23	22	8
Pdzd3	0	1	2	0	0	1	0	0
Pdzd4	229	256	232	178	189	232	175	193
Pdzd7	223	133	88	440	465	327	335	275
Pdzd8	1625	1472	683	1605	1716	1758	1722	1436
Pdzd9	8	7	4	1	3	5	6	5
Pdzk1	0	3	0	0	0	0	1	0
Pdzk1ip1	1	0	0	1	1	1	1	0
Pdzph1	1	1	2	0	1	4	0	0
Pdzrn3	21	40	39	29	36	16	12	24
Pdzrn4	0	0	1	0	0	0	0	0
Pea15a	1848	2358	1741	1830	1636	1979	1467	1697
Peak1	2957	2361	1423	3288	3829	4031	3242	2906
Pear1	1129	1113	1246	767	820	749	1118	681
Pebp1	4153	5064	7940	4391	3833	4186	4290	4029
Pebp4	1	1	4	0	0	0	0	0
Pecam1	605	898	638	1095	719	590	616	723
Pecr	177	244	185	270	220	245	158	162
Peds1	593	674	693	494	471	436	418	392
Pef1	594	738	696	807	679	613	551	511
Peg10	2	5	12	3	2	0	3	4
Peg12	4	11	1	2	1	1	1	6
Peg3	6	20	1	28	7	5	6	21
Peli1	680	682	514	542	578	631	462	545
Peli2	101	91	28	42	92	82	84	94
Peli3	9	10	7	4	10	13	8	3
Pelo	6	6	8	4	4	1	3	6
Pelp1	643	686	637	431	471	361	539	397
Pemt	64	81	93	59	42	44	29	39
Penk	13	24	15	6	15	10	12	4
Pepd	636	671	652	652	501	582	569	569
Per1	1821	1390	1889	1707	1150	1243	1145	1364
